,n_estimators,max_depth,learning_rate,min_child_weight,gamma,accuracy,precision
390,50,20.0,0.01,2,2,0.5073529411764706,0.7727272727272727
391,50,20.0,0.01,2,3,0.4987745098039216,0.7727272727272727
392,50,20.0,0.01,3,0,0.5061274509803921,0.7727272727272727
393,50,20.0,0.01,3,1,0.5049019607843137,0.7727272727272727
394,50,20.0,0.01,3,2,0.5012254901960784,0.7727272727272727
395,50,20.0,0.01,3,3,0.4950980392156863,0.7727272727272727
396,50,20.0,0.01,4,0,0.5012254901960784,0.7727272727272727
397,50,20.0,0.01,4,1,0.5012254901960784,0.7727272727272727
398,50,20.0,0.01,4,2,0.4987745098039216,0.7727272727272727
399,50,20.0,0.01,4,3,0.49754901960784315,0.7727272727272727
400,50,20.0,0.1,1,0,0.4950980392156863,0.7727272727272727
401,50,20.0,0.1,1,1,0.5012254901960784,0.7727272727272727
402,50,20.0,0.1,1,2,0.4730392156862745,0.7727272727272727
403,50,20.0,0.1,1,3,0.4840686274509804,0.7727272727272727
404,50,20.0,0.1,2,0,0.49754901960784315,0.7727272727272727
405,50,20.0,0.1,2,1,0.4840686274509804,0.7727272727272727
406,50,20.0,0.1,2,2,0.4840686274509804,0.7727272727272727
407,50,20.0,0.1,2,3,0.4803921568627451,0.7727272727272727
408,50,20.0,0.1,3,0,0.49019607843137253,0.7727272727272727
409,50,20.0,0.1,3,1,0.4889705882352941,0.7727272727272727
410,50,20.0,0.1,3,2,0.47671568627450983,0.7727272727272727
411,50,20.0,0.1,3,3,0.49019607843137253,0.7727272727272727
412,50,20.0,0.1,4,0,0.4840686274509804,0.7727272727272727
413,50,20.0,0.1,4,1,0.49019607843137253,0.7727272727272727
